SMILES,LOAEL_mmol_kg_bw_day
O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O,34.000000000000000
CC1=CC(C3CC3)=NC(NC2=CC=CC=C2)=N1,35.599998474121100
CC(C)N2C(C1=CC=CC=C1NS(=O)2=O)=O,36.000000000000000
O=C(N2CCOCC2)/C=C(C3=CC=C(Cl)C=C3)/C1=CC=C(OC)C(OC)=C1,36.000000000000000
NS(C1=CC([N+]([O-])=O)=C(N(CCC)CCC)C([N+]([O-])=O)=C1)(=O)=O,36.000000000000000
CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC,36.400001525878900
CC(C(O)=O)OC(C=CC(Cl)=C1)=C1Cl,36.500000000000000
COCC1=C(F)C(F)=C(COC(C2C(/C=C/C)C(C)2C)=O)C(F)=C1F,38.099998474121100
O=C1N(/N=C/C2=CC=CN=C2)CC(C)=NN1,39.299999237060500
CC(C(=O)OCC1CCCO1)OC2=CC=C(C=C2)OC3=CN=C4C=C(C=CC4=N3)Cl,39.500000000000000
N#CC1=C(Cl)C(Cl)=C(Cl)C(C#N)=C1Cl,40.000000000000000
C2(C3=CSC=N3)=NC1=CC=CC=C1N2,40.000000000000000
CCC(NC1=C([N+]([O-])=O)C=C(C(C)(C)C)C=C1[N+]([O-])=O)C,40.599998474121100
N=C(N)NCCCCCCCCCCCC.OC(C)=O,42.000000000000000
O=C(NC(C)(C)C#C)C1=CC(Cl)=CC(Cl)=C1,42.500000000000000
CC1=CC(=C(C(=C1C(=O)C2=C(C(=CN=C2OC)Cl)C)OC)OC)OC,42.900001525878900
CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C)CC=CC=C.CC1=C(C(=O)CC1OC(=O)C2C(C2(C)C)C=C(C)C(=O)OC)CC=CC=C,43.000000000000000
CC(C)C(C2=CN=CN=C2)(O)C1=CC=C(OC(F)(F)F)C=C1,43.099998474121100
CC1OC(C)OC(C)OC(C)O1,44.000000000000000
O=C(NCC#N)C1=CN=CC=C1C(F)(F)F,44.099998474121100
FC(F)C1=NC(C(F)(F)F)=C(C2=NCCS2)C(CC(C)C)=C1C(OC)=O,44.200000762939500
FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1,46.000000000000000
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,47.500000000000000
O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C,47.560001373291000
CC12CC(C(N(C3=CC(Cl)=CC(Cl)=C3)C2=O)=O)1C,48.000000000000000
O=C(NC)OC(C=CC=C1)=C1OC(C)C,48.000000000000000
O=C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)C1=CC=C(C=C1)CC,48.400001525878900
O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2,50.000000000000000
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,50.000000000000000
O=S(C(C)=C(C)S(CC1)(=O)=O)1=O,50.000000000000000
O=S(NC1=NN2C(C(OC)=CN=C2OC)=N1)(C3=C(OCC(F)F)C=CC=C3C(F)(F)F)=O,50.000000000000000
O=C(C2C(/C=C(Cl)/Cl)C(C)2C)OCC1=CC(OC3=CC=CC=C3)=CC=C1,50.000000000000000
ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1,50.000000000000000
CC(C)NC1=NC(=NC(=N1)Cl)NC(C)C,51.000000000000000
FC(F)(F)C1=CC(Cl)=C(OC2=CC=C([N+]([O-])=O)C(OCC)=C2)C=C1,53.000000000000000
S=C(NC(OC)=O)NC(C=CC=C1)=C1NC(NC(OC)=O)=S,53.000000000000000
O=C(NCC)C(OC(NC1=CC=CC=C1)=O)C,55.000000000000000
CC(C)(C(CCC1=CC=C(Cl)C=C1)(CN2C=NC=N2)O)C,55.000000000000000
O=C(O)C1=CC=CC=C1S(=O)(NC(N(C2=NC(OC)=NC(C)=N2)C)=O)=O,55.000000000000000
O=C1C(Cl)=C(N)C=NN1C2=CC=CC=C2,60.000000000000000
O=CC1=CC=CO1,60.000000000000000
O=C(NC)OC1=C(C=CC=C2)C2=CC=C1,60.200000762939500
ClC1=CC(Cl)=C(OCC(O)=O)C=C1,62.000000000000000
NC1=C(C(OC2=CC=CC=C2)=CC=C1[N+]([O-])=O)Cl,62.000000000000000
O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl,63.000000000000000
CCCCCCCCCC[N+](C)(C)CCCCCCCCCC.[Cl-],64.000000000000000
C/C=C/C(OC1=C([N+]([O-])=O)C=C([N+]([O-])=O)C=C1C(C)CCCCCC)=O,64.000000000000000
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,66.900001525878900
[S]C(NCCNC(S[Mn])=S)=S,67.000000000000000
O=C(C2=CN(C)N=C2C(F)F)NC1=C(C3CC3C4CC4)C=CC=C1,67.000000000000000
CS(NC1=C(Cl)C=C(Cl)C(N2C(N(C(F)F)C(C)=N2)=O)=C1)(=O)=O,67.000000000000000
O=C(N(COCC)C1=C(CC)C=CC=C1C)CCl,69.000000000000000
CC(CCCCCC)C1=C(OC(/C=C\C)=O)C([N+]([O-])=O)=CC([N+]([O-])=O)=C1,71.000000000000000
CS(C(C=C2Cl)=CC=C2C(C(C(CCC1)=O)C1=O)=O)(=O)=O,72.000000000000000
O=C1C(C2=CC=CC=C2)=NN=C(C)N1N,74.599998474121100
ClC1=CC(Cl)=C(OCC(O)=O)C=C1,75.000000000000000
C[N+](C)(C)CCCl.[Cl-],75.000000000000000
CC1(C(C1C(=O)OC(C#N)C2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,75.000000000000000
O=C(NC2=CC=C(C(C(F)(F)F)(F)C(F)(F)F)C=C2C)C1=CC=CC(I)=C1C(NC(C)(C)CS(C)(=O)=O)=O,79.000000000000000
FC(C=C3)=CC=C3OC1=CC=NC2=C1C(Cl)=CC(Cl)=C2,80.000000000000000
O=C(OC)/C(C1=CC=CC=C1OC2=CC(OC3=CC=CC=C3C#N)=NC=N2)=C/OC,82.400001525878900
O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1,83.000000000000000
BrC1=NN(C3=C(Cl)C=CC=N3)C(C(NC2=C(C)C=C(C#N)C=C2C(NC)=O)=O)=C1,84.800003051757800
O=C1C(/C(CC)=N\OC/C=C/Cl)=C(O)CC(CC(C)SCC)C1,86.000000000000000
O=C(NC2=CC(OC(C)C)=CC=C2)C1=C(C(F)(F)F)C=CC=C1,87.000000000000000
O=C(N(C2=C(C)C=CC=C2C)CN1N=CC=C1)CCl,87.000000000000000
O=S(C1=C(CCC(F)(F)F)C=CC=C1)(NC(NC2=NC(C)=NC(OC)=N2)=O)=O,88.000000000000000
CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O,90.000000000000000
ClC1=CC(NC(NC2=CC=CC=C2)=O)=CC=N1,93.000000000000000
CCCC1COC(C2=CC=C(Cl)C=C2Cl)(CN3N=CN=C3)O1,96.000000000000000
CSC(C1=C2C(N=NS2)=CC=C1)=O,96.900001525878900
ClC(Cl)(Cl)SN(C1=O)C(C2C1CC=CC2)=O,98.000000000000000
OC1=NOC(C)=C1,99.000000000000000
ClC(Cl)(Cl)SN(C1=O)C(C2C1CC=CC2)=O,100.000000000000000
ClC1=CC=CC=C1CN2C(C(C)(C)CO2)=O,100.000000000000000
O=C(N(CC)CC)C(OC1=CC=CC2=C1C=CC=C2)C,100.000000000000000
O=C(C2=CN(C)N=C2C(F)(F)F)NC1=C(C(C)CC(C)C)SC=C1,100.000000000000000
CCC1=C(C2=C(OC(C(C)(C)C)=O)N(CCOCC3)N3C2=O)C(CC)=CC(C)=C1,100.000000000000000
CCCCOCCOCCOCC1=C(CCC)C=C(OCO2)C2=C1,100.000000000000000
CN(C)S(N(SC(F)(Cl)Cl)C1=CC=C(C)C=C1)(=O)=O,100.000000000000000
ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,100.000000000000000
CCC(C)N1C(=O)C(=C(NC1=O)C)Br,103.000000000000000
CCCCC(C#N)(C2=CC=C(C=C2)Cl)CN1C=NC=N1,106.000000000000000
CN(C)S(N(C=N3)N=C3S(N2C(C)=C(Br)C1=CC=C(F)C=C12)(=O)=O)(=O)=O,112.000000000000000
FC(O3)(F)OC(C3=CC=C2)=C2C1=CNC=C1C#N,113.000000000000000
O=C(OCCC)NCCCN(C)C.[H]Cl,114.000000000000000
O=C(C(C)(C)C)C(N2C=NC=N2)OC1=CC=C(Cl)C=C1,114.000000000000000
CCCCCCCCSC(OC1=C(C2=CC=CC=C2)N=NC(Cl)=C1)=O,115.000000000000000
CC1C(CC(C(O1)OC2C(C(C(C(C2O)O)O)O)O)N)N=C(C(=O)O)N,116.000000000000000
[O-][N+](C1=CC(Cl)=C(N)C(Cl)=C1)=O,117.000000000000000
O=C2NC1=C(C(N2C3CCCCC3)=O)CCC1,118.000000000000000
O=C(OC)C1=CC=CC=C1S(NC(NC2=NC(C)=NC(OC)=N2)=O)(=O)=O,119.000000000000000
O=C(C2=CC=CN=C2OC3=CC=CC(C(F)(F)F)=C3)NC1=CC=C(F)C=C1F,119.599998474121000
ClC1=CC=CC(C2=CNC=C2C#N)=C1Cl,120.000000000000000
CC(CCCCCC)C1=C(OC(/C=C\C)=O)C([N+]([O-])=O)=CC([N+]([O-])=O)=C1,120.800003051758000
O=S(C1=C(S(CC)(=O)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,121.000000000000000
FC1=CC=CC(F)=C1C(NC(NC2=CC(Cl)=C(C(Cl)=C2F)F)=O)=O,122.500000000000000
C[N+](C)(C)CCCl.[Cl-],125.000000000000000
O=C(NC(NC2=CC=C(Cl)C=C2)=O)C1=C(F)C=CC=C1F,125.000000000000000
CN(C)C(=S)[S-].CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Fe+3],125.000000000000000
O=C(N(C1=C(CC)C=CC=C1CC)COC)CCl,126.000000000000000
ClC(C(SCC(O)=O)=C3)=CC(F)=C3\N=C2/SC(N1CCCCN12)=O,130.000000000000000
O=P(O)(O)CCCl,131.000000000000000
C[N+](C)(C)CCCl.[Cl-],136.000000000000000
CC(C2)OC(C)CN2C1CCCCCCCCCCC1,136.000000000000000
CC(COC2=CC=C(OC3=CC=CC=C3)C=C2)OC1=CC=CC=N1,138.699996948242000
[O-][N+](C(C(Cl)=C(Cl)C(Cl)=C1Cl)=C1Cl)=O,141.000000000000000
O=C(OCC)C(CC(OCC)=O)SP(OC)(OC)=S,143.000000000000000
CC1=CC(=CC(=C1)C(=O)N(C(C)(C)C)NC(=O)C2=C(C3=C(C=C2)OCCC3)C)C,145.100006103516000
ClC1=CC=C(Cl)C(C(O)=O)=N1,150.000000000000000
ClC1=CC=C(Cl)C(C(O)=O)=N1,150.000000000000000
O=C(N(C1=C(C)C=CC=C1CC)C(C)COC)CCl,150.000000000000000
O=C(C(C(C)3C)C3/C=C(C)/C)OCC1=CC=CC(OC2=CC=CC=C2)=C1,150.000000000000000
O=C(OCCC)NCCCN(C)C.[H]Cl,150.000000000000000
ClC1=NC=C(CN2/C(N(C)COC2)=N/[N+]([O-])=O)S1,155.000000000000000
CCCCC1=C(OS(=O)(N(C)C)=O)N=C(NCC)N=C1C,156.000000000000000
NC1=NC(N)=NC(NC2CC2)=N1,156.000000000000000
COCCN(C1=C(C)C=CC=C1C)C(CCl)=O,157.000000000000000
ClC(Cl)(Cl)C(N1CCN(C(NC=O)C(Cl)(Cl)Cl)CC1)NC=O,160.000000000000000
FC(F)(F)C1=CC=CC(OCC2=C(/C(C(OC)=O)=C\OC)C=CC=C2)=N1,162.000000000000000
O=C(OC)NS(C1=CC=C(N)C=C1)(=O)=O,180.000000000000000
ClC1=CC=C(CN(C(NC3=CC=CC=C3)=O)C2CCCC2)C=C1,180.000000000000000
CO\N=C(C4=NOCCO4)/C(C=CC=C3)=C3OC1=C(F)C(OC2=CC=CC=C2Cl)=NC=N1,181.000000000000000
COC(C1=C([N+]([O-])=O)C=CC(OC2=C(Cl)C=C(Cl)C=C2)=C1)=O,187.000000000000000
FC1=CC=CC(F)=C1C(OC3)=NC3C2=CC=C(C(C)(C)C)C=C2OCC,187.000000000000000
CC1=CC=C(C)C=C1C(C(N3)=O)=C(OC(OCC)=O)C23CCC(OC)CC2,189.000000000000000
CC1=CC=C(C)C=C1C(C(N3)=O)=C(OC(OCC)=O)C23CCC(OC)CC2,189.000000000000000
O=C(NC3=CC=C(OC(F)(F)F)C=C3)N/N=C(C2=CC=C(C(F)(F)F)C=C2)/CC1=CC=C(C#N)C=C1,200.000000000000000
OC1=C(C2=CC=CC=C2)C=CC=C1,200.000000000000000
O=C(O)C1=NC(Cl)=C(Cl)C(N)=C1Cl,200.000000000000000
O=C(N(C1=C(C)C=CC=C1CC)COC(C)C)CCl,200.000000000000000
OC1(CN3N=CN=C3)C(C)(C)CC/C1=C\C2=CC=C(Cl)C=C2,203.600006103516000
CCOC1=NC(=NC(=N1)NC)NC(=O)NS(=O)(=O)C2=CC=CC=C2C(=O)OC,210.000000000000000
FC1=C(NC(NC(C3=C(F)C=CC=C3F)=O)=O)C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1,218.000000000000000
CCOC1=CC=C(C=C1OCC)NC(OC(C)C)=O,220.300003051758000
CC1=NC(NC2=CC=CC=C2)=NC(C)=C1,221.000000000000000
O=C(O)CC2=CC=CC1=CC=CC=C12,224.500000000000000
CP(CCC(N)C(O)=O)(O)=O,228.899993896484000
FC1=C(NC(NC(C3=C(F)C=CC=C3F)=O)=O)C=CC(OC2=C(Cl)C=C(C(F)(F)F)C=C2)=C1,230.000000000000000
O=S(NC(N1N=C(OC)N(C)C1=O)=O)(C2=C(C)SC=C2C(OC)=O)=O,234.000000000000000
FC1=CC=C2C(SC(C(C)NC(C(C(C)C)NC(OC(C)C)=O)=O)=N2)=C1,249.600006103516000
O=C(OC)NC2=NC1=CC=CC=C1N2,250.000000000000000
CC(C)OC(/C=C(C)/C=C/CC(C)CCCC(C)(C)OC)=O,250.000000000000000
O=C(O)C1=NC(Cl)=C(Cl)C(N)=C1Cl,250.000000000000000
BrC1=C(C)C(C(C2=C(C)C=C(OC)C(OC)=C2OC)=O)=C(OC)C=C1,260.000000000000000
C[N+]1(C)CCCCC1.[Cl-],268.000000000000000
CC1(C(NC2=CC=C(O)C(Cl)=C2Cl)=O)CCCCC1,292.000000000000000
OC(CNCP(O)(O)=O)=O,300.000000000000000
COC1=CC(OC)=NC(NC(NS(CC2=CC=CC=C2C(O)=O)(=O)=O)=O)=N1,309.000000000000000
CCOC1=NC(=CC2=NC(=NN21)S(=O)(=O)NC3=C(C=CC=C3Cl)C(=O)OC)F,325.000000000000000
COC(/C(C(C=CC=C2)=C2COC1=C(C)C=CC=C1)=N/OC)=O,375.000000000000000
O=C/1CC(C(O)=O)CC(C1=C(C2CC2)\O)=O,393.000000000000000
CC1=C(OC)C=CC=C1C(NN(C(C)(C)C)C(C2=CC(C)=CC(C)=C2)=O)=O,411.000000000000000
O=C([O-])C(CC([O-])=C1C(CC)=O)CC1=O.[Ca+2],469.000000000000000
ClC(C=C2)=CC=C2N1C(CC)=C(C(O)=O)C(C=N1)=O,470.000000000000000
C/C(C1=NC=CC=C1C(O)=O)=N\NC(NC2=CC(F)=CC(F)=C2)=O,472.000000000000000
O=[N+]([O-])C1=CC(C(F)(F)F)=CC([N+]([O-])=O)=C1N(CCC)CCC,480.000000000000000
CN(NC(CCC(O)=O)=O)C,486.000000000000000
O=S(N(C)S(C)(=O)=O)(NC(NC1=NC(OC)=CC(OC)=N1)=O)=O,495.399993896484000
FC1=CC=CC(F)=C1NS(C3=NN2C(OC)=NC=C(F)C2=N3)(=O)=O,500.000000000000000
OC(COC1=C(C(N)=C(C(F)=N1)Cl)Cl)=O,500.000000000000000
O=C(O)C2=C(N=C(C=CC=C3)C3=C2)C(N1)=NC(C)(C(C)C)C1=O,500.000000000000000
OC1=CC=C(O)N=N1,500.000000000000000
CN(C)C(C(C=CC=C2)=C2NS(NC(NC1=NC(OC)=CC(OC)=N1)=O)(=O)=O)=O,500.000000000000000
O=S(C1=C(C(OC)=O)C=CC=C1)([N-]C(N2N=C(OCCC)N(C)C2=O)=O)=O.[Na+],500.000000000000000
COC1=CC=CC(OC)=C1C(NC2=CC(C(CC)(C)CC)=NO2)=O,527.000000000000000
OC1=C(C2=CC=CC=C2)C=CC=C1,531.000000000000000
OC(CNCP(O)(O)=O)=O,560.000000000000000
COC1=CC=CC(OC)=C1C(NC2=CC(C(CC)(C)CC)=NO2)=O,600.000000000000000
O=C(OCCC)NCCCN(C)C.[H]Cl,682.000000000000000
C[N+]1(C)CCCCC1.[Cl-],684.000000000000000
ClC1=CC=C(C=C(C)C=N2)C2=C1C(O)=O,740.000000000000000
ClC1=C(CC(C3(CC3)Cl)(O)CN2N=CNC2=S)C=CC=C1,750.000000000000000
COC(/C(C(C=CC=C2)=C2COC1=C(C)C=CC=C1)=N/OC)=O,752.099975585938000
OC(CNCP(O)(O)=O)=O,940.000000000000000
[O][N](N=C(NC)NCC1COCC1)=O,991.000000000000000
OC(C1=NC(Cl)=CC(N)=C1Cl)=O,1000.000000000000000
FC(F)(F)OC(C=CC=C2)=C2S(NC(N1C(N(C)C(OC)=N1)=O)=O)(=O)=O,1000.000000000000000
OC1=C(C2=CC=CC=C2)C=CC=C1,1000.000000000000000
O=S(NC1=NN2C(N=C(OC)C=C2OC)=N1)(C3=C(OC)N=CC=C3C(F)(F)F)=O,1000.000000000000000
CC(C)OC(NC(C(C)C)C(NC(C1=CC=C(Cl)C=C1)CC(OC)=O)=O)=O,1000.000000000000000
OC(CNCP(O)(O)=O)=O,1214.000000000000000
O=S(C1=C(S(CC)(=O)=O)N=C2N1C=CC=C2)(NC(NC3=NC(OC)=CC(OC)=N3)=O)=O,1296.500000000000000
[O-]P(OCC)([H])=O.[O-]P(OCC)([H])=O.[O-]P(OCC)([H])=O.[Al+3],1305.000000000000000
O=S(C1=C(C(N(C)C)=O)C=CC=N1)(NC(NC2=NC(OC)=CC(OC)=N2)=O)=O,2088.000000000000000
